ID;Marital status;Application mode;Application order;Course;Daytime/evening attendance;Previous qualification;Previous qualification (grade);Nationality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
2212;1;1;1;9070;1;1;124;1;37;37;9;9;125.4;1;0;0;;1;0;19;;0;6;6;6;13.5;0;0;6;6;6;13.16666667;0;9.4;-0.8;-3.12;Graduate
2213;1;1;1;9119;1;1;126;1;38;19;5;5;130.2;0;0;0;;1;0;19;;0;5;7;5;10.2;0;0;5;8;3;12;0;10.8;1.4;1.74;Enrolled
2214;1;1;1;9238;1;1;140;1;19;38;9;9;132;0;0;0;;1;0;19;;0;6;10;5;11.57142857;0;0;6;10;3;13;0;16.2;0.3;-0.92;Dropout
2215;1;44;1;9003;1;39;170;1;19;19;9;7;170;1;0;1;;1;0;21;;0;6;7;6;15.28571429;0;0;6;6;6;15.16666667;0;12.4;0.5;1.79;Graduate
2216;1;1;2;9773;1;1;133;1;3;1;2;4;130.2;0;0;0;;1;0;19;;0;6;9;5;12.6;0;6;10;16;8;11;1;8.9;1.4;3.51;Enrolled
2217;1;18;2;9556;1;1;126;1;3;3;2;2;115.5;0;0;0;;1;0;18;;0;7;11;6;13.43333333;0;0;7;10;4;13.6;0;8.9;1.4;3.51;Graduate
2218;1;16;2;9147;1;1;129;1;19;19;4;9;127.6;1;0;0;;1;0;19;;0;5;8;5;11.6;0;0;5;9;3;11;0;10.8;1.4;1.74;Dropout
2219;1;7;1;9773;1;43;140;1;19;1;4;8;140;0;0;0;;1;0;25;;0;6;6;6;14.66666667;0;0;6;6;6;13.5;0;11.1;0.6;2.02;Graduate
2220;1;1;1;9070;1;1;130;1;37;1;9;8;120.2;1;0;0;;1;0;22;;0;6;9;6;14.66666667;0;0;6;12;6;14.66666667;0;12.7;3.7;-1.7;Graduate
2221;1;39;1;9500;1;1;130;1;1;1;4;9;150;0;0;0;;1;0;24;;0;8;8;7;12.74285714;0;0;8;8;7;12.74285714;0;12.7;3.7;-1.7;Graduate
2222;1;1;2;9500;1;1;99;1;1;3;5;10;100;1;0;0;;1;0;19;;0;7;9;7;11.975;0;0;8;9;7;13.12857143;0;13.9;-0.3;0.79;Graduate
2223;1;43;1;9119;1;1;146;1;3;1;2;3;100;0;0;0;;1;0;18;;0;5;9;4;12.25;0;0;5;11;3;11.66666667;0;13.9;-0.3;0.79;Enrolled
2225;1;1;2;9500;1;1;132;1;19;19;9;7;128;1;0;0;;1;1;19;;0;8;8;7;14.93571429;0;0;8;8;7;14.93571429;0;10.8;1.4;1.74;Graduate
2226;1;43;3;9254;1;1;110;1;37;37;9;9;107.2;1;0;0;;1;0;19;;1;6;16;2;10.5;0;0;6;15;4;10;0;7.6;2.6;0.32;Dropout
2227;1;1;1;9670;1;1;116;1;3;3;3;3;110.1;1;0;0;;1;0;19;;0;6;9;5;13.33333333;0;0;6;6;5;13;0;12.4;0.5;1.79;Graduate
2228;1;43;1;9003;1;1;119;1;37;37;9;6;119;0;0;1;;1;0;23;;0;6;6;0;0;0;0;6;8;0;0;0;15.5;2.8;-4.06;Dropout
2229;2;39;1;9773;1;1;120;1;37;38;9;3;155.5;0;0;0;;1;0;47;;0;6;12;5;13.8;0;0;6;13;4;14;0;12.7;3.7;-1.7;Dropout
2230;1;1;1;9070;1;1;117;1;1;1;3;9;118.4;0;0;0;;1;0;19;;0;6;6;6;11.83333333;0;0;6;8;4;10.75;2;16.2;0.3;-0.92;Graduate
2231;1;1;4;171;1;1;137;1;1;38;4;8;141.2;1;0;0;;1;0;19;;0;0;0;0;0;0;0;0;0;0;0;0;11.1;0.6;2.02;Graduate
2232;1;1;1;171;1;1;124;1;3;3;2;2;119.1;1;0;0;;1;0;18;;0;0;0;0;0;0;0;0;0;0;0;0;16.2;0.3;-0.92;Dropout
2233;1;43;1;9147;1;1;151;1;1;3;1;1;111;0;0;0;;1;0;28;;0;5;9;2;10;0;0;5;9;0;0;0;15.5;2.8;-4.06;Dropout
2234;1;43;1;9254;1;6;138.6;1;34;34;0;0;138.6;1;0;0;;1;0;20;;0;6;10;4;11.5;0;0;6;11;3;11.66666667;0;7.6;2.6;0.32;Dropout
2235;1;17;2;9254;1;1;118;1;19;19;5;7;121.2;0;0;0;;1;1;18;;0;6;12;3;10.66666667;0;0;6;9;4;12;0;15.5;2.8;-4.06;Enrolled
2236;1;1;1;171;1;1;136;1;19;19;4;8;150.4;1;0;0;;1;1;21;;0;0;0;0;0;0;0;0;0;0;0;0;12.4;0.5;1.79;Graduate
2237;1;1;1;9254;1;1;123;1;38;19;9;4;117.8;0;0;0;;1;0;19;;0;6;10;4;12.75;0;0;6;12;2;13;0;10.8;1.4;1.74;Enrolled
2239;1;39;1;9130;1;1;130;1;19;1;191;144;110;0;0;0;;1;0;24;;0;6;11;6;11.33333333;0;0;6;12;3;11.33333333;0;16.2;0.3;-0.92;Enrolled
2241;1;39;1;9254;1;1;150;1;3;1;3;4;122.3;0;0;0;;1;0;28;;0;6;10;6;13;0;0;6;8;5;12.2;0;13.9;-0.3;0.79;Graduate
2242;2;39;1;9991;0;1;130;1;37;37;9;9;127.8;0;0;0;;1;0;37;;0;5;7;4;10.75;0;0;5;7;3;11.33333333;0;7.6;2.6;0.32;Enrolled
2243;1;43;1;9119;1;1;128;1;1;38;4;7;100;0;0;0;;1;0;19;;0;5;8;5;12;0;0;5;12;2;10.5;0;13.9;-0.3;0.79;Enrolled
2244;1;17;4;9500;1;1;133;1;38;37;5;7;126.4;1;0;0;;1;1;18;;0;7;7;7;13.46285714;0;0;8;8;8;13.90625;0;11.1;0.6;2.02;Graduate
2245;1;39;1;9254;1;19;133.1;1;37;37;90;90;100;0;0;0;;1;0;48;;0;6;13;3;10;0;0;6;15;1;10;0;7.6;2.6;0.32;Dropout
2246;1;17;4;9238;1;1;129;1;37;37;9;8;117.1;1;0;0;;1;0;21;;0;6;6;6;12.33333333;0;0;6;7;6;13.66666667;0;8.9;1.4;3.51;Graduate
2247;1;17;1;9500;1;1;128;1;1;1;4;5;124.7;0;0;0;;1;1;19;;0;7;11;6;12.52857143;0;0;7;10;6;12.41666667;0;15.5;2.8;-4.06;Enrolled
2248;1;43;2;9500;1;1;136;1;19;1;9;10;124.1;0;0;0;;1;1;21;;0;8;8;0;0;8;0;8;8;0;0;8;9.4;-0.8;-3.12;Enrolled
2250;1;1;1;9130;1;1;141;1;1;1;4;10;138.9;1;0;0;;1;0;18;;0;5;5;5;13.6;0;0;5;6;4;13.25;1;10.8;1.4;1.74;Graduate
2251;1;44;1;9238;1;39;140;1;1;1;4;3;138.6;0;0;0;;1;0;22;;3;6;7;6;12.33333333;0;2;6;6;2;14;0;13.9;-0.3;0.79;Dropout
2252;1;16;1;171;1;1;122;1;19;37;9;7;133.9;1;0;0;;1;0;25;;9;13;16;10;11.45454545;0;5;11;13;7;12.25;0;12.4;0.5;1.79;Dropout
2253;1;7;1;9085;1;40;140;1;5;3;2;2;140;0;0;1;;1;0;27;;8;13;13;8;13.5;2;5;11;12;5;14.4;0;11.1;0.6;2.02;Dropout
2256;1;39;1;9254;1;1;133.1;1;37;37;9;6;121.5;0;0;0;;1;0;54;;0;6;9;6;13.71428571;0;0;6;13;5;14.33333333;0;16.2;0.3;-0.92;Dropout
2258;1;44;1;9003;1;39;130;1;5;3;2;2;130;0;0;0;;1;0;20;;1;7;13;3;10.66666667;0;0;6;14;2;11.5;0;15.5;2.8;-4.06;Enrolled
2259;1;7;1;9070;1;3;120;1;4;4;2;2;120;0;0;0;;1;0;28;;0;6;9;2;12;0;0;6;10;3;12.66666667;0;12.7;3.7;-1.7;Dropout
2260;2;39;1;8014;0;19;133.1;1;37;37;9;6;107;0;0;0;;1;0;41;;1;7;7;7;12.85714286;0;0;6;6;6;13.16666667;0;12.7;3.7;-1.7;Graduate
2261;1;1;2;9670;1;1;122;1;1;19;4;4;116.1;0;0;0;;1;1;19;;0;6;10;6;13.125;0;0;6;9;6;12.71428571;0;11.1;0.6;2.02;Enrolled
2262;1;43;1;9147;1;1;123;1;1;1;4;4;114.4;0;0;0;;1;0;22;;0;5;6;0;0;0;0;5;8;2;11.5;0;15.5;2.8;-4.06;Dropout
2263;1;1;1;9254;1;1;178;1;2;1;2;3;157.7;0;0;0;;1;0;34;;0;6;13;2;13.5;0;0;6;6;0;0;0;15.5;2.8;-4.06;Dropout
2265;1;1;1;9853;1;1;110;1;37;37;9;4;114.3;1;0;0;;1;0;42;;0;6;9;5;12.4;0;0;6;10;5;11.8;0;7.6;2.6;0.32;Enrolled
2267;1;7;1;9003;1;3;140;1;39;39;9;4;140;0;0;0;;1;0;50;;2;6;8;2;13.5;0;1;6;9;1;13;0;15.5;2.8;-4.06;Dropout
2268;1;1;4;9147;1;1;108;1;3;1;3;4;109.1;1;0;0;;1;0;19;;0;5;5;0;0;0;0;5;5;0;0;0;12.4;0.5;1.79;Dropout
2269;1;43;1;9500;1;1;120;1;3;4;2;4;120.6;0;0;0;;1;0;18;;0;7;12;4;12.65;0;0;7;10;3;10.66666667;0;16.2;0.3;-0.92;Dropout
2270;2;39;1;9991;0;1;100;1;37;37;1;1;161.9;0;0;0;;1;0;59;;0;5;7;0;0;0;0;5;7;0;0;0;16.2;0.3;-0.92;Dropout
2272;1;17;2;9070;1;1;133.1;1;37;38;9;10;178;1;0;0;;1;1;23;;0;6;8;6;13.33333333;0;0;6;7;5;12.8;0;9.4;-0.8;-3.12;Graduate
2273;2;39;1;9991;0;19;133.1;1;37;1;5;5;138.3;0;0;0;;1;0;44;;0;5;9;3;11.33333333;0;0;5;8;5;11.14285714;0;13.9;-0.3;0.79;Dropout
2274;2;1;4;8014;0;1;140;1;34;34;0;0;128;1;0;0;;1;0;37;;0;6;0;0;0;0;0;6;0;0;0;0;9.4;-0.8;-3.12;Dropout
2275;2;39;1;171;1;19;100;1;37;37;9;9;139;0;0;0;;1;0;36;;0;0;0;0;0;0;0;0;0;0;0;0;10.8;1.4;1.74;Dropout
2277;2;39;1;8014;0;19;133.1;1;37;37;6;6;139;0;0;0;;1;0;49;;0;6;8;6;12.16666667;0;0;6;8;6;14.42857143;0;12.4;0.5;1.79;Graduate
2278;1;51;1;9773;1;1;135;1;1;42;5;3;110;1;0;0;;1;0;23;;0;6;7;6;13.33333333;0;0;6;6;4;12.75;0;11.1;0.6;2.02;Graduate
2279;1;1;1;9070;1;1;132;1;1;1;4;9;136.6;1;0;0;;1;0;19;;0;6;7;5;11.4;0;0;6;10;3;11;3;7.6;2.6;0.32;Enrolled
2280;2;43;1;8014;0;1;120;1;37;37;5;5;161.1;0;0;0;;1;0;47;;0;6;9;6;12.14285714;0;0;6;6;0;0;0;16.2;0.3;-0.92;Dropout
2281;1;43;1;9003;1;1;130;1;1;2;4;2;130;0;0;0;;1;0;28;;9;18;36;17;13.05882353;1;6;12;15;12;12.30769231;0;15.5;2.8;-4.06;Graduate
2282;1;44;1;9003;1;39;140;1;1;38;9;6;140;0;0;0;;1;0;21;;0;6;13;4;11.75;0;0;6;15;4;10.5;0;15.5;2.8;-4.06;Enrolled
2284;1;43;1;9238;1;39;120;1;2;1;1;2;118.6;0;0;0;;1;0;21;;9;11;14;10;12.4;0;6;10;13;10;11.8;0;13.9;-0.3;0.79;Graduate
2285;1;1;1;9070;1;1;140;1;19;38;4;4;138.3;0;0;0;;1;0;20;;1;6;8;6;13.42857143;1;0;6;12;4;11.5;0;13.9;-0.3;0.79;Enrolled
2287;1;39;1;9991;0;1;120;1;19;37;6;8;160;0;0;0;;1;0;40;;0;5;5;5;11;0;0;5;5;5;13.4;0;15.5;2.8;-4.06;Graduate
2288;1;17;1;9254;1;1;125;1;1;1;3;3;114.5;0;0;0;;1;1;22;;0;6;8;6;13.625;0;0;6;8;6;14.42857143;0;11.1;0.6;2.02;Graduate
2289;1;42;1;9119;1;1;136;1;1;37;5;5;117.5;0;0;0;;1;0;19;;2;5;6;4;11.8;0;0;5;7;2;11.5;0;15.5;2.8;-4.06;Enrolled
2290;1;39;1;9991;0;1;133.1;1;3;38;2;7;121.7;0;0;0;;1;0;31;;0;5;5;0;0;0;0;5;7;0;0;0;13.9;-0.3;0.79;Dropout
2291;1;42;1;9119;1;1;120;1;5;5;2;2;115;0;0;0;;1;0;30;;1;6;9;2;15;0;1;6;7;2;13.5;0;15.5;2.8;-4.06;Dropout
2292;1;1;1;9238;1;1;127;1;37;37;5;10;125.3;0;0;0;;1;0;19;;0;6;9;5;10.8;0;0;6;11;5;11;0;7.6;2.6;0.32;Graduate
2293;1;18;1;9147;1;1;131;1;34;34;90;90;131;0;0;0;;1;0;22;;0;5;11;3;13.66666667;0;0;5;10;3;11.33333333;0;9.4;-0.8;-3.12;Dropout
2294;1;1;1;9773;1;1;127;1;19;37;9;9;126.3;0;0;0;;1;0;19;;0;6;8;6;12.83333333;0;0;6;8;6;13.33333333;0;15.5;2.8;-4.06;Graduate
2296;1;17;3;9670;1;1;137;1;1;38;4;7;138.4;0;0;0;;1;0;19;;0;6;8;6;15.125;0;0;6;7;6;13.42857143;0;11.1;0.6;2.02;Graduate
2297;1;43;2;9147;1;1;126;1;1;19;3;3;100;1;0;0;;1;0;22;;0;5;11;0;0;0;0;5;7;1;10;1;16.2;0.3;-0.92;Dropout
2298;1;1;1;9238;1;1;136;1;4;5;2;2;126.2;0;0;0;;1;0;22;;0;6;10;5;11.4;0;0;6;8;5;11;0;10.8;1.4;1.74;Graduate
2299;1;1;1;9238;1;1;124;1;1;1;4;4;118.8;0;0;0;;1;0;19;;0;6;12;4;12.25;0;0;6;9;6;11;0;9.4;-0.8;-3.12;Graduate
2301;1;44;1;9119;1;39;140;1;5;41;3;2;140;0;0;0;;1;0;23;;3;7;12;3;14;0;1;6;12;1;14;0;12.4;0.5;1.79;Enrolled
2302;1;17;1;9070;1;1;131;1;19;19;7;7;125.1;0;0;0;;1;0;18;;0;6;7;6;12.33333333;0;0;6;10;5;10.8;4;16.2;0.3;-0.92;Enrolled
2303;1;1;1;9147;1;1;130;1;37;37;9;9;118.8;0;0;1;;1;1;22;;0;5;8;5;10.66666667;0;0;5;11;2;11;0;15.5;2.8;-4.06;Enrolled
2304;1;18;5;9119;1;1;136;1;3;2;2;3;125.2;1;0;0;;1;0;19;;0;5;9;5;11.83333333;0;0;5;9;5;14.71428571;0;12.4;0.5;1.79;Enrolled
2305;1;17;1;9147;1;1;133.1;1;1;19;4;8;95;0;0;0;;1;0;20;;0;5;14;0;0;0;0;5;5;0;0;0;11.1;0.6;2.02;Dropout
2306;1;1;3;9070;1;1;110;1;37;37;9;9;107.6;1;0;0;;1;1;22;;0;6;6;6;11.66666667;0;0;6;6;6;12.16666667;0;7.6;2.6;0.32;Enrolled
2308;4;43;2;9991;0;38;133.1;1;3;1;2;9;125.4;0;0;0;;1;0;39;;0;2;5;0;0;0;0;4;4;0;0;0;10.8;1.4;1.74;Dropout
2309;1;1;1;9500;1;1;141;1;19;1;90;90;128;0;0;0;;1;0;18;;0;8;8;0;0;3;0;8;8;0;0;3;10.8;1.4;1.74;Dropout
2310;1;17;3;9119;1;1;130;1;1;38;3;3;129.3;0;0;0;;1;1;18;;0;5;5;5;13;0;0;5;5;5;14.2;0;8.9;1.4;3.51;Graduate
2311;1;1;1;9238;1;1;160;1;19;38;9;9;152;0;0;0;;1;1;19;;0;6;7;6;13.85714286;0;0;6;6;6;14;0;13.9;-0.3;0.79;Graduate
2312;1;1;1;9500;1;1;140;1;1;19;9;9;128.8;0;0;0;;1;0;18;;0;7;7;6;13.39166667;0;0;8;8;8;12.4875;0;12.4;0.5;1.79;Graduate
2313;1;1;1;9147;1;1;150;1;34;19;0;4;152.8;1;0;0;;1;1;18;;0;5;7;4;12.75;0;0;5;5;0;0;0;7.6;2.6;0.32;Dropout
2314;1;44;1;9130;1;39;150;1;37;37;6;6;150;1;0;0;;1;0;22;;0;5;7;4;14.5;0;0;5;5;5;14.6;0;10.8;1.4;1.74;Graduate
2315;1;1;1;9238;1;1;133.1;1;1;1;3;4;112;0;0;0;;1;0;19;;0;6;7;6;12.16666667;0;0;6;6;6;12.16666667;0;12.4;0.5;1.79;Graduate
2316;1;1;1;9130;1;1;152;1;19;37;9;8;135.6;1;0;0;;1;0;18;;0;5;5;5;15.4;0;0;5;5;5;15.6;0;12.7;3.7;-1.7;Dropout
2318;1;39;1;9991;0;1;130;1;3;1;3;3;120.5;0;0;0;;1;0;28;;0;5;5;0;0;0;0;5;5;0;0;0;12.7;3.7;-1.7;Dropout
2319;1;1;1;9070;1;1;148;1;1;1;4;8;141.4;0;0;0;;1;0;19;;0;6;0;0;0;0;0;6;0;0;0;0;15.5;2.8;-4.06;Dropout
2320;1;17;1;9254;1;1;148;1;1;1;4;8;145.2;0;0;0;;1;0;20;;0;6;7;6;13.71428571;0;0;6;8;6;14.71428571;0;16.2;0.3;-0.92;Graduate
2321;4;39;1;9238;1;1;130;1;19;3;9;2;140;0;0;0;;1;0;50;;0;6;7;4;12.25;0;0;6;7;0;0;0;8.9;1.4;3.51;Dropout
2322;1;43;1;9070;1;1;160;1;1;2;4;2;100;0;0;0;;1;0;38;;1;6;9;5;16;1;0;6;11;4;16.5;0;13.9;-0.3;0.79;Enrolled
2323;2;39;1;9991;0;1;130;1;37;37;9;9;140;1;0;0;;1;0;31;;0;5;8;1;11;0;0;5;5;1;13;0;9.4;-0.8;-3.12;Dropout
2324;1;39;1;9500;1;1;110;1;1;37;9;9;126;1;0;0;;1;0;27;;0;7;7;7;14.08571429;0;0;7;7;7;14.08571429;0;7.6;2.6;0.32;Enrolled
2325;1;18;1;9238;1;1;122;1;1;3;9;2;112.6;1;0;0;;1;0;21;;0;6;9;6;10.16666667;0;0;6;10;6;10.5;0;12.7;3.7;-1.7;Graduate
2326;2;39;1;9119;1;1;110;1;37;37;9;9;106.8;0;0;0;;1;0;34;;0;5;8;1;10;0;0;5;9;0;0;0;8.9;1.4;3.51;Dropout
2327;1;51;1;9119;1;1;129;1;2;37;2;9;121.6;1;0;0;;1;0;19;;0;5;10;0;0;0;0;5;7;1;10;0;7.6;2.6;0.32;Enrolled
2329;1;1;1;171;1;1;170;1;38;19;9;2;160.6;1;0;0;;1;1;18;;0;0;0;0;0;0;0;0;0;0;0;0;12.7;3.7;-1.7;Graduate
2331;1;43;5;8014;0;1;110;1;34;34;0;0;110;0;0;0;;1;0;37;;0;6;12;0;0;0;0;5;10;0;0;0;7.6;2.6;0.32;Dropout
2332;1;39;1;9003;1;1;133.1;1;19;37;9;7;110;1;0;0;;1;0;31;;0;6;8;0;0;0;0;6;10;0;0;0;16.2;0.3;-0.92;Dropout
2333;1;39;1;9003;1;1;133.1;1;1;19;4;10;145.8;0;0;0;;1;0;34;;0;6;15;5;13.33333333;0;0;6;15;5;12.4;0;12.4;0.5;1.79;Graduate
2334;1;1;6;171;1;1;126;1;10;10;4;4;130.2;1;0;0;;1;1;18;;0;0;0;0;0;0;0;0;0;0;0;0;9.4;-0.8;-3.12;Dropout
2335;1;1;1;9670;1;1;137;1;38;37;9;9;122.3;0;0;0;;1;1;18;;0;6;7;6;13.57142857;0;0;6;6;6;14.33333333;0;12.4;0.5;1.79;Graduate
2336;1;17;4;9070;1;1;117;1;1;1;3;3;125.4;1;0;0;;1;1;19;;0;6;6;6;12.83333333;0;0;6;7;6;11.16666667;0;11.1;0.6;2.02;Graduate
2337;1;43;1;9991;0;1;100;1;37;19;9;4;130;0;0;0;;1;0;40;;1;5;6;4;10.25;0;3;8;18;5;11.2;5;15.5;2.8;-4.06;Dropout
2338;1;39;1;9130;1;1;120;1;1;38;9;9;150;0;0;0;;1;0;25;;0;6;6;0;0;0;0;6;6;0;0;0;12.4;0.5;1.79;Dropout
2339;1;17;5;9119;1;1;126;1;38;38;5;9;116.9;1;0;1;;1;0;20;;0;5;5;4;14.5;0;0;6;8;3;13.33333333;0;11.1;0.6;2.02;Dropout
2340;1;17;1;9119;1;1;122;1;19;19;9;9;114.7;0;0;0;;1;0;20;;0;5;6;5;15.8;0;0;5;8;5;13.71428571;0;11.1;0.6;2.02;Enrolled
2342;1;17;4;9119;1;1;139;1;37;19;9;4;133.1;1;0;0;;1;0;18;;0;5;8;4;12.5;0;0;5;7;3;14.66666667;1;7.6;2.6;0.32;Enrolled
2343;1;43;1;9003;1;1;150;1;2;4;4;1;150;0;0;0;;1;0;35;;16;18;22;18;11.66666667;0;12;13;13;12;11.5;1;15.5;2.8;-4.06;Graduate
2344;1;17;2;9991;0;1;116;1;37;19;9;4;118.5;0;0;0;;1;0;23;;0;5;6;4;13;0;0;5;5;5;13;0;7.6;2.6;0.32;Graduate
2345;1;17;1;9500;1;1;130;1;3;3;2;2;131.1;0;0;0;;1;0;19;;0;7;8;7;12.12142857;0;0;9;12;8;11.50625;0;12.4;0.5;1.79;Graduate
2346;1;53;1;9085;1;42;150;1;1;19;3;8;150.3;1;0;0;;1;1;21;;7;11;15;9;14.22222222;0;4;9;15;7;13.75;0;8.9;1.4;3.51;Graduate
2347;1;43;1;9670;1;1;132;1;3;19;4;8;120.5;0;0;0;;1;0;19;;0;6;17;4;12.5;0;0;6;8;4;13.25;0;13.9;-0.3;0.79;Enrolled
2348;1;18;1;9119;1;1;108;1;1;1;4;3;105.6;1;0;0;;1;0;20;;0;5;7;5;12.16666667;0;0;5;7;5;15.28571429;0;12.4;0.5;1.79;Graduate
2349;1;39;1;9670;1;1;133.1;1;19;19;3;3;125.3;0;1;0;;1;1;30;;0;6;0;0;0;0;0;6;0;0;0;0;12.4;0.5;1.79;Dropout
2350;4;39;1;9254;1;1;120;1;37;19;9;9;131;1;0;0;;1;0;44;;0;6;6;6;12.66666667;0;0;6;6;6;11.5;0;12.4;0.5;1.79;Graduate
2351;1;18;1;9500;1;1;146;1;19;3;4;9;127;0;0;0;;1;0;19;;0;8;8;7;13.61428571;0;0;8;8;7;13.61428571;0;12.7;3.7;-1.7;Graduate
2352;1;44;1;9130;1;39;150;1;2;1;3;6;150;1;0;0;;1;0;22;;11;18;32;12;12.85714286;1;8;12;15;10;14.3;0;16.2;0.3;-0.92;Graduate
2353;1;1;1;9130;1;1;160;1;3;3;1;2;149.2;0;0;0;;1;0;18;;0;5;7;4;14;0;0;5;5;5;14.2;0;7.6;2.6;0.32;Graduate
2354;1;17;1;9670;1;1;125;1;37;37;9;9;121.5;1;0;0;;1;1;21;;0;6;8;4;14.75;0;0;6;6;5;11.8;0;12.7;3.7;-1.7;Graduate
2355;1;1;2;9085;1;1;125;1;37;19;90;90;137.3;0;0;0;;1;0;18;;0;6;0;0;0;0;0;6;0;0;0;0;7.6;2.6;0.32;Dropout
2356;1;17;4;9670;1;1;122;1;3;1;2;3;119.6;1;0;0;;1;0;18;;0;6;8;6;13.625;0;0;6;7;6;14.28571429;0;11.1;0.6;2.02;Graduate
2357;1;1;1;171;1;1;138;1;1;1;4;3;141.5;0;0;0;;1;0;19;;0;0;0;0;0;0;0;0;0;0;0;0;7.6;2.6;0.32;Graduate
2358;1;44;1;9003;1;39;150;1;1;38;6;6;150;1;0;0;;1;0;21;;0;6;12;4;11.8;0;0;6;11;4;11.875;0;16.2;0.3;-0.92;Dropout
2359;1;39;1;9003;1;1;140;1;3;3;2;2;110;0;0;0;;1;0;31;;0;6;8;6;15.125;0;0;6;10;6;14.6;0;16.2;0.3;-0.92;Graduate
2360;1;17;5;9254;1;1;113;1;1;1;2;3;110.2;1;0;0;;1;0;21;;0;6;10;4;11.5;0;0;6;10;2;10.5;0;9.4;-0.8;-3.12;Dropout
2361;1;39;1;9119;1;1;139;1;19;19;9;7;110.3;0;0;1;;1;0;24;;0;5;12;1;10;0;0;5;11;1;11;0;8.9;1.4;3.51;Enrolled
2362;1;42;1;9773;1;1;133.1;1;19;6;4;3;120;0;0;0;;1;0;27;;0;4;8;0;0;0;0;5;10;0;0;0;9.4;-0.8;-3.12;Dropout
2363;1;1;5;9147;1;1;118;1;19;19;9;9;114.2;1;0;0;;1;0;20;;0;5;9;3;10.33333333;0;0;5;6;5;12.8;0;12.4;0.5;1.79;Graduate
2364;1;44;1;9119;1;39;140;1;1;19;4;5;140;1;0;0;;1;0;22;;0;5;9;0;0;0;0;5;6;2;11.66666667;0;10.8;1.4;1.74;Enrolled
2365;1;1;1;9003;1;1;144;1;19;19;9;9;132.8;0;0;0;;1;1;19;;0;6;9;4;12;2;0;6;10;4;12.5;0;15.5;2.8;-4.06;Enrolled
2366;1;18;1;9773;1;1;125;1;1;1;4;7;121.5;1;0;0;;1;0;19;;0;6;6;6;13.83333333;0;0;6;6;6;14.5;0;8.9;1.4;3.51;Graduate
2367;1;1;1;171;1;1;131;1;1;1;7;4;127.2;1;0;1;;1;0;23;;13;17;19;13;12.15384615;0;10;17;28;11;11.90909091;1;11.1;0.6;2.02;Enrolled
2368;1;17;1;9130;1;1;131;1;12;12;2;8;128.2;1;0;0;;1;0;18;;0;6;7;6;14;0;0;6;8;6;13.66666667;0;12.4;0.5;1.79;Graduate
2370;1;39;1;9130;1;1;133.1;1;1;19;4;5;120;1;0;0;;1;0;29;;0;5;11;1;18;2;0;5;10;3;13.33333333;2;10.8;1.4;1.74;Dropout
2371;1;44;1;9003;1;1;140;1;1;1;4;5;140;0;0;0;;1;0;20;;0;6;11;6;11.28571429;0;0;6;12;5;11.77777778;0;16.2;0.3;-0.92;Enrolled
2372;1;1;5;171;1;1;139;1;19;3;9;2;136.9;1;0;0;;1;1;19;;0;0;0;0;0;0;0;0;0;0;0;0;9.4;-0.8;-3.12;Graduate
2373;1;17;3;171;1;1;125;1;3;39;2;5;117;1;1;0;;1;0;22;;0;0;0;0;0;0;0;0;0;0;0;0;10.8;1.4;1.74;Enrolled
2374;1;1;2;9670;1;1;117;1;3;1;3;5;110.7;1;0;0;;1;0;20;;0;6;10;5;14;0;0;6;10;6;12;0;11.1;0.6;2.02;Enrolled
2375;1;39;1;9130;1;1;150;1;19;19;9;5;160;1;0;0;;1;0;24;;0;5;13;4;13.75;1;0;5;9;3;12;0;9.4;-0.8;-3.12;Enrolled
2377;1;39;1;9147;1;1;150;1;37;1;7;3;148.8;0;0;0;;1;1;25;;0;5;7;4;14.25;0;0;5;7;4;14.75;0;12.7;3.7;-1.7;Graduate
2380;1;1;1;9130;1;1;133;1;2;37;9;7;125.7;1;0;0;;1;1;18;;0;6;7;6;13.5;0;0;6;8;6;12.5;0;12.4;0.5;1.79;Graduate
2381;1;17;1;9254;1;1;125;1;1;19;4;7;116.6;0;0;0;;1;1;19;;0;6;8;5;12.66666667;0;0;6;10;6;12.85714286;0;16.2;0.3;-0.92;Graduate
2382;1;1;3;9070;1;1;127;1;19;38;5;7;141;1;0;0;;1;1;19;;0;6;6;6;15.16666667;0;0;6;6;6;12.33333333;0;12.4;0.5;1.79;Graduate
2383;1;7;1;9119;1;40;130;1;1;1;4;4;130;0;0;0;;1;0;27;;4;6;6;6;13.16666667;0;2;5;7;5;15.14285714;0;11.1;0.6;2.02;Dropout
2384;1;53;1;9003;1;1;130;1;19;1;9;9;130;0;0;1;;1;0;21;;7;12;20;10;11.8;0;5;12;15;9;11.44444444;0;8.9;1.4;3.51;Enrolled
