ID;Marital status;Application mode;Application order;Course;Daytime/evening attendance;Previous qualification;Previous qualification (grade);Nationality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International
543;1;44;1;9003;1;39;150;1;1;19;4;10;150;0;0;0;1;1;1;21;0
553;1;43;1;9070;1;1;115;1;12;12;1;10;115;0;0;1;1;1;0;21;0
561;1;53;1;9003;1;42;140;1;3;38;141;151;135.3;0;0;0;1;1;0;21;0
600;1;17;1;9003;1;1;133;1;38;37;9;9;125.3;1;0;0;1;0;0;21;0
602;1;17;5;9070;1;1;122;1;19;38;5;7;119.6;0;0;1;0;0;0;21;0
606;1;1;3;171;1;1;115;1;9;1;6;6;108.7;1;0;0;0;0;0;21;0
626;1;1;1;9853;1;1;133.1;1;19;19;9;8;132;1;0;0;1;0;0;21;0
647;1;1;1;9238;1;1;135;1;37;1;3;5;121;0;0;0;1;0;0;21;0
661;1;44;1;9003;1;39;180;1;1;3;4;2;180;0;0;0;1;0;0;21;0
693;1;1;1;9254;1;1;140;1;19;19;9;3;130;0;0;0;1;1;0;21;0
732;1;44;1;9003;1;39;140;1;2;1;4;6;140;0;0;0;1;1;0;21;0
733;1;1;1;9254;1;1;132;1;1;19;6;6;124.7;1;0;0;1;1;0;21;0
736;1;17;2;9670;1;1;110;1;3;3;4;10;115.6;1;0;0;1;1;0;21;0
751;1;1;2;9670;1;1;130;1;38;37;5;5;123.4;1;0;0;1;0;0;21;0
753;1;42;1;9500;1;1;123;1;37;37;3;3;123;1;0;0;1;0;1;21;0
770;1;17;5;9670;1;1;132;1;19;19;5;5;134.1;1;0;0;1;1;0;21;0
778;1;1;1;171;1;1;148;1;3;2;4;2;131.6;1;0;0;1;0;0;21;0
816;1;51;1;9147;1;1;130;1;1;1;4;4;120;0;0;0;1;0;0;21;0
825;1;18;4;9773;1;1;114;1;1;1;9;9;111.6;1;0;0;1;0;1;21;0
833;1;43;1;9130;1;1;120;6;1;3;9;2;120;0;0;1;1;0;0;21;1
856;1;1;3;9773;1;1;140;1;1;39;4;1;128.1;1;1;0;1;1;0;21;0
863;1;44;1;9070;1;39;120;1;1;19;5;8;119.8;0;0;0;1;1;0;21;0
874;1;1;1;9556;1;1;135;1;1;1;1;1;131.5;0;0;0;1;1;1;21;0
877;1;17;1;9070;1;1;119;1;38;19;9;9;115.2;0;0;0;1;1;1;21;0
887;1;16;6;9773;1;1;136;1;38;14;0;0;129.7;1;0;0;1;0;0;21;0
893;1;43;1;9500;1;1;150;1;37;37;9;9;130.8;1;0;0;1;0;1;21;0
896;2;44;1;9991;0;39;130;1;1;37;4;9;130;0;0;0;0;0;0;21;0
898;1;43;1;9070;1;39;130;1;19;37;5;9;124;1;0;0;1;0;1;21;0
899;1;1;1;9254;1;1;112;1;38;19;9;5;113.8;1;0;0;1;0;0;21;0
966;1;44;1;9003;1;39;120;1;4;1;2;8;120;0;0;0;1;1;0;21;0
980;1;18;1;9003;1;1;133.1;1;1;38;9;6;101;0;0;0;1;1;0;21;0
1008;1;53;1;9238;1;42;140;1;37;37;9;10;136.9;1;0;0;1;0;0;21;0
1022;1;44;1;9147;1;39;117.4;1;19;1;4;9;117.4;1;0;0;1;0;0;21;0
1023;1;43;2;9500;1;1;120;1;41;3;2;2;112.7;0;0;0;1;0;0;21;0
1026;1;17;3;9085;1;1;128;1;1;19;4;90;124.2;0;0;0;0;0;0;21;0
1083;1;51;1;9070;1;1;117;1;5;1;2;10;120;1;0;0;1;0;0;21;0
1096;1;1;1;9853;1;1;125;1;37;37;9;9;114.9;1;0;1;0;0;0;21;0
1104;1;43;1;9147;1;1;123;1;3;19;9;9;113.2;0;0;0;1;0;0;21;0
1123;1;42;1;9500;1;1;100;1;1;19;4;8;136;1;0;0;1;0;0;21;0
1126;1;1;2;9670;1;1;144;1;37;38;9;9;126.9;0;0;0;1;0;1;21;0
1138;1;1;1;9254;1;1;145;1;1;38;4;9;131.7;1;0;0;1;0;1;21;0
1148;1;51;1;9991;0;1;141;1;19;38;5;7;100;0;0;0;1;0;0;21;0
1158;1;16;4;9254;1;1;126;1;38;37;9;7;118.7;1;0;0;1;0;1;21;0
1170;1;1;1;9670;1;1;135;1;19;37;5;7;121.4;0;0;0;1;1;0;21;0
1178;1;1;2;9070;1;1;152;101;2;1;9;1;168.5;1;0;0;1;1;0;21;1
1184;1;53;1;9085;1;42;140;1;19;38;9;9;138.2;0;0;1;0;0;0;21;0
1198;1;42;1;9853;1;1;120;1;1;37;5;5;113.9;1;0;0;1;0;0;21;0
1214;1;1;1;9670;1;1;130;1;37;37;0;0;117.8;1;0;0;1;0;0;21;0
1230;1;53;1;9085;1;42;140;1;1;1;4;3;140;1;0;1;1;0;0;21;0
1244;1;42;1;9085;1;39;140;1;19;3;9;1;159.9;1;0;0;1;0;0;21;0
1249;1;53;1;9670;1;42;140;1;19;37;3;6;140;1;0;1;1;0;0;21;0
1304;1;51;1;9670;1;1;126;1;3;3;1;10;111;0;0;1;1;1;0;21;0
1311;1;53;1;9147;1;42;130;1;1;19;143;172;133.8;1;0;0;1;0;0;21;0
1327;1;1;1;9085;1;1;101;1;1;37;4;9;98.9;1;0;0;1;0;0;21;0
1329;1;1;4;9500;1;1;123;1;1;1;3;3;113.6;1;0;0;1;0;0;21;0
1339;1;43;1;9130;1;1;120;1;1;19;9;9;120;1;0;0;1;0;0;21;0
1341;1;44;1;9238;1;1;120;1;37;37;6;9;121;0;0;0;1;0;1;21;0
1364;1;44;1;171;1;39;150;1;19;1;9;9;154.8;1;0;0;1;1;0;21;0
1369;1;1;1;9147;1;1;140;1;19;19;7;3;120;1;0;0;1;1;0;21;0
1376;1;1;1;171;1;1;116;1;38;1;5;1;111.1;0;0;0;1;1;0;21;0
1379;1;1;5;9070;1;1;117;1;19;37;5;5;131;1;0;1;0;1;0;21;0
1381;1;18;1;9556;1;1;133.1;1;3;19;2;8;106;1;0;0;1;1;0;21;0
1390;1;1;2;9085;1;1;118;1;1;19;3;3;112.4;1;0;0;1;1;0;21;0
1403;1;1;1;9085;1;1;140;1;12;1;1;90;141.8;0;0;0;1;0;0;21;0
1406;1;15;1;9119;1;1;133.1;41;1;3;5;8;100;0;0;1;1;1;0;21;1
1429;3;17;1;9238;1;1;138;1;37;37;9;9;133.5;1;0;0;1;0;1;21;0
1430;1;17;1;9773;1;1;120;1;19;38;9;7;117.9;1;0;0;1;0;1;21;0
1466;1;43;4;8014;0;1;116;1;34;34;0;0;116.2;0;0;0;1;1;0;21;0
1468;2;17;5;9119;1;1;126;1;37;38;4;4;122.9;1;0;0;1;1;0;21;0
1478;1;51;1;171;1;1;128;1;2;1;3;3;131.2;1;0;0;1;1;0;21;0
1483;1;1;2;9670;1;1;140;1;3;1;2;6;137.6;1;0;0;1;1;1;21;0
1900;1;53;1;9085;1;42;150;1;3;1;2;8;153.8;1;0;0;1;0;0;21;0
1940;1;1;2;9773;1;1;124;1;3;3;3;4;114.6;1;0;0;1;0;0;21;0
1974;1;17;1;9147;1;1;122;1;19;19;4;6;119.9;0;0;0;1;0;1;21;0
1976;1;51;1;9070;1;1;143;1;1;1;4;4;120;1;0;0;1;0;0;21;0
1983;1;43;1;9085;1;39;150;1;38;37;6;6;150;1;0;0;1;0;1;21;0
1994;1;1;1;9147;1;1;136;1;37;38;193;181;125.9;0;0;0;1;0;0;21;0
2019;1;1;1;9254;1;1;100;1;19;19;5;5;101.8;1;0;0;1;0;0;21;0
2023;1;17;4;171;1;1;133.1;1;38;38;9;9;117;1;0;0;1;1;0;21;0
2027;1;1;1;171;1;1;110;1;3;2;3;3;117;1;0;0;1;1;0;21;0
2045;1;44;1;9085;1;39;140;1;1;19;3;3;140;1;0;0;1;0;0;21;0
2059;1;1;1;9147;1;1;127;1;1;19;5;7;130.5;1;0;0;1;0;1;21;0
2065;1;17;4;9147;1;1;120;1;38;19;9;9;111.3;1;0;0;1;0;0;21;0
2083;1;1;2;9500;1;1;141;1;37;37;9;8;130.2;1;0;0;1;0;0;21;0
2092;5;1;3;9085;1;1;133;1;19;19;4;7;119.7;1;0;0;1;0;0;21;0
2098;1;1;2;9238;1;1;100;1;38;1;7;7;99.3;1;0;0;1;0;0;21;0
2101;1;17;1;9773;1;1;133.1;1;38;38;9;5;117;0;0;0;1;0;0;21;0
2116;1;17;2;9670;1;1;129;1;1;19;5;5;119.2;1;0;0;1;0;0;21;0
2121;1;17;1;9085;1;1;109;1;19;19;4;9;104.1;1;0;1;0;0;1;21;0
2143;1;17;1;9238;1;1;123;1;1;1;9;9;115.7;1;0;0;1;0;0;21;0
2149;1;10;1;9085;1;1;140;1;19;19;4;5;140;1;0;0;1;0;0;21;0
2152;1;44;1;9085;1;39;130;1;3;1;2;9;130;1;0;0;1;0;0;21;0
2154;1;42;1;9238;1;1;133.1;1;1;19;4;9;134;0;0;0;1;0;0;21;0
2159;1;1;2;9853;1;1;112;1;3;1;3;5;111;0;0;0;1;0;0;21;0
2172;1;44;1;9085;1;39;140;1;1;19;4;4;140;0;0;0;1;0;0;21;0
2566;1;15;1;9238;1;1;140;26;19;19;9;6;140;0;0;0;1;1;0;21;1
2587;1;18;2;9147;1;1;115;1;1;37;5;5;108.7;1;0;0;1;0;0;21;0
2593;1;7;1;9147;1;3;130;1;37;19;9;8;130;0;0;0;1;0;0;21;0
2597;1;1;1;9070;1;1;133.1;1;1;37;5;9;143;1;0;1;1;0;0;21;0
2599;1;17;3;9085;1;1;130;1;19;37;5;5;121.3;1;0;0;1;0;0;21;0
2620;1;44;1;9238;1;1;140;1;1;1;5;5;143.4;0;0;0;1;0;1;21;0
2623;1;51;1;8014;0;42;140;1;19;37;134;193;138;1;0;1;1;0;1;21;0
2637;1;1;2;9254;1;1;120;1;37;37;9;9;115.1;1;0;0;0;1;0;21;0
2673;1;1;2;9254;1;1;120;1;19;1;9;8;117.2;0;0;0;1;1;0;21;0
2690;1;17;1;9773;1;1;145;1;1;38;90;8;132.8;1;0;0;0;1;0;21;0
2691;1;17;1;9147;1;1;133.1;1;19;19;9;7;100;0;0;0;1;1;0;21;0
2698;1;17;1;9670;1;1;115;1;19;19;191;171;109.1;0;0;1;0;1;0;21;0
2701;1;1;1;171;1;1;127;1;1;1;4;3;126.3;1;0;1;1;1;0;21;0
2714;1;43;1;9130;1;1;150;1;3;3;3;4;150;1;0;0;1;0;0;21;0
2716;1;1;5;9500;1;1;101;1;38;38;9;9;104.5;1;0;0;1;0;1;21;0
2718;1;15;1;9670;1;1;133.1;41;1;1;9;4;100;0;0;0;1;0;0;21;1
2723;1;43;1;9085;1;1;127;1;3;3;2;5;100;0;0;0;1;0;0;21;0
2726;1;1;1;9130;1;1;138;1;4;5;2;2;123;1;0;0;1;0;0;21;0
2743;1;1;1;9238;1;1;141;1;37;37;4;4;138.9;0;0;0;1;0;0;21;0
2746;1;1;2;9853;1;1;127;1;37;19;9;8;137.5;1;0;0;1;0;0;21;0
2780;1;1;2;9238;1;1;136;1;19;19;4;7;121.7;1;0;0;1;0;1;21;0
2822;1;18;5;9085;1;1;121;1;5;3;2;3;111.9;1;0;0;1;0;0;21;0
2853;1;53;1;9003;1;42;130;1;1;1;144;144;125.8;0;0;1;1;0;0;21;0
2899;1;18;6;9500;1;1;140;1;3;19;3;8;129;1;0;0;1;0;0;21;0
2909;1;43;1;9085;1;1;130;1;37;37;90;90;125.1;0;0;0;1;0;0;21;0
2913;1;43;4;9085;1;1;133.1;1;34;34;99;99;125.2;0;0;0;1;0;0;21;0
2937;1;44;1;9085;1;1;150;1;29;10;6;6;150;1;0;0;1;0;0;21;0
2979;1;1;3;9070;1;1;129;1;5;3;5;7;124.8;1;0;0;1;0;0;21;0
3032;1;43;1;9500;1;1;157;1;38;3;5;2;141.4;0;0;0;1;0;0;21;0
3044;1;1;1;9070;1;1;131;1;3;3;3;3;135.9;0;0;0;1;0;1;21;0
3066;1;17;2;9254;1;1;115;1;19;19;9;7;113.3;1;0;1;1;0;0;21;0
3120;1;1;1;9085;1;1;133.1;1;38;37;1;1;115;1;0;0;1;0;0;21;0
3127;1;17;1;9238;1;1;126;1;37;19;9;8;116.9;1;0;0;1;0;0;21;0
3134;1;1;6;9500;1;1;122;1;1;1;4;4;119.6;1;0;0;1;0;0;21;0
3142;1;17;2;9147;1;1;131;1;1;19;4;5;120.2;1;0;0;1;0;0;21;0
3154;1;1;1;171;1;1;156;1;3;3;2;2;147.7;1;0;0;1;0;0;21;0
3157;1;43;1;9003;1;1;125;1;1;38;4;7;125;1;0;0;1;0;0;21;0
3159;1;17;1;9254;1;1;121;1;1;1;4;4;123.1;1;0;0;1;1;0;21;0
3161;1;1;2;171;1;1;125;1;38;19;9;9;117.3;1;0;0;1;1;1;21;0
3169;1;1;1;9254;1;1;129;1;1;1;4;2;126.2;0;0;1;0;0;1;21;0
3189;1;17;1;9147;1;1;145;1;19;38;4;4;132.1;1;0;0;1;1;0;21;0
3193;1;1;2;9147;1;1;122;1;1;38;4;5;116.4;0;0;0;1;1;0;21;0
3216;1;1;6;9254;1;1;102;1;3;1;2;2;101.7;1;0;0;1;1;1;21;0
3246;1;43;1;9773;1;1;129;1;1;1;4;8;129;0;0;0;0;0;0;21;0
3253;1;43;1;9130;1;6;133.1;1;1;29;4;90;123.3;1;0;0;1;0;1;21;0
3254;1;44;1;9130;1;39;130;1;1;3;9;2;130;1;0;1;1;0;1;21;0
3265;1;1;1;9853;1;1;121;1;19;19;7;7;113;1;0;0;1;0;0;21;0
3278;1;1;1;9147;1;1;102;1;38;38;9;9;99.6;1;0;0;1;0;1;21;0
3305;1;44;1;8014;0;39;150;1;1;37;9;7;146.7;0;0;0;1;0;1;21;0
3322;1;1;6;9147;1;1;142;1;38;37;7;7;134.3;0;1;0;1;1;0;21;0
3330;1;17;1;9147;1;1;110;1;1;1;4;4;99;0;0;0;1;1;0;21;0
3333;1;17;1;9119;1;1;126;1;1;1;9;9;116.2;0;0;1;0;1;0;21;0
3336;1;17;4;9773;1;1;129;1;3;1;2;7;132.5;1;0;0;1;1;0;21;0
3337;1;44;1;9003;1;39;140;1;19;19;4;4;140;1;0;0;0;1;0;21;0
3360;1;1;1;9147;1;1;143;1;1;37;9;9;135;1;0;0;1;0;0;21;0
3365;1;17;3;9853;1;1;132;1;34;34;0;0;131.3;1;0;0;1;0;0;21;0
3366;1;1;1;9238;1;1;133;1;34;37;5;5;120.4;0;0;0;0;0;0;21;0
3376;1;44;1;9003;1;39;160;1;38;38;6;6;160;1;0;0;1;0;0;21;0
3377;1;17;1;9085;1;1;113;1;19;37;9;9;118.6;1;0;0;1;0;1;21;0
3390;1;43;1;9238;1;1;109;1;19;37;5;5;108.3;0;0;0;1;0;1;21;0
3393;1;1;1;9070;1;1;133.1;1;1;1;9;9;155;0;0;0;1;0;1;21;0
3400;1;17;1;9070;1;1;133.1;1;38;19;5;5;128;0;0;0;1;0;1;21;0
3418;1;1;1;9254;1;1;133.1;1;38;19;3;3;98.6;0;0;0;1;0;0;21;0
3421;1;1;1;9500;1;1;125;1;1;1;9;4;117;0;0;0;1;0;1;21;0
3478;1;43;1;9991;0;1;141;1;37;37;9;9;131.9;0;0;0;1;0;0;21;0
3491;1;1;1;171;1;1;162;1;37;37;9;9;142.8;1;0;0;1;1;0;21;0
3504;1;44;1;9003;1;39;130;1;1;3;9;6;130;0;0;0;1;1;1;21;0
3524;1;43;4;9670;1;1;117;1;3;3;4;4;113.2;0;0;0;1;1;0;21;0
3551;1;1;1;9500;1;1;135;1;38;19;194;193;135.4;1;0;0;1;1;0;21;0
3579;1;17;4;9085;1;1;126;1;1;3;5;5;123.9;1;0;0;1;1;0;21;0
3581;1;44;1;9003;1;39;150;1;19;1;9;8;150;1;0;0;1;1;0;21;0
3589;1;18;1;9773;1;1;124;1;38;37;9;8;126.8;0;0;0;1;1;1;21;0
3607;1;44;1;9070;1;39;100;1;1;1;4;4;106;0;0;0;1;1;0;21;0
3620;1;17;1;9238;1;1;143;1;19;37;9;9;126.2;1;0;0;1;0;1;21;0
3625;1;1;2;9147;1;1;118;1;3;19;2;4;113.8;1;0;0;1;0;0;21;0
3633;1;44;1;9238;1;39;140;1;37;19;191;102;136.1;1;0;1;1;0;0;21;0
3636;1;42;1;9500;1;6;141;1;37;1;9;4;145;0;0;0;1;0;0;21;0
3646;1;17;3;9238;1;1;133.1;1;41;1;2;3;117;1;0;0;1;0;0;21;0
3648;1;17;1;9238;1;1;135;1;37;37;8;6;127;0;0;0;1;0;0;21;0
3652;1;43;1;9670;1;39;110;1;19;3;7;10;110;0;0;0;1;0;0;21;0
3676;1;17;1;9070;1;1;118;1;38;19;9;3;111;1;0;0;1;0;0;21;0
3697;1;43;1;9254;1;1;112;1;37;37;9;9;108.5;0;0;0;1;1;0;21;0
3702;1;1;1;9147;1;1;120;1;34;34;99;99;111.6;0;0;1;1;1;1;21;0
3710;1;17;2;9670;1;1;132;1;1;19;5;3;124;1;0;0;1;1;0;21;0
3711;1;17;4;9085;1;1;137;1;38;38;151;151;141.6;0;0;0;1;1;0;21;0
3712;1;44;1;171;1;39;160;1;19;38;9;9;160;1;0;1;1;1;1;21;0
3719;1;43;1;9147;1;1;122;1;1;38;1;7;118.9;0;0;0;1;1;0;21;0
3730;1;1;1;9003;1;1;133.1;1;38;38;4;8;115;0;0;1;1;1;0;21;0
3732;1;51;1;9070;1;1;122;1;38;38;9;9;128.8;1;0;0;1;1;0;21;0
3738;1;1;1;9254;1;1;133.1;1;3;1;2;4;125;0;0;0;1;1;0;21;0
3748;1;43;1;9130;1;1;125;1;39;3;3;2;125;1;0;0;1;0;0;21;0
3763;1;1;1;9085;1;1;133.1;1;19;38;5;7;110;1;0;0;1;0;1;21;0
3801;1;17;1;9853;1;1;133.1;1;34;19;0;3;117.1;1;0;0;1;0;1;21;0
3839;1;1;1;9147;1;1;115;1;38;1;9;8;118.5;0;0;0;1;1;0;21;0
3845;1;1;1;9130;1;1;133.1;1;6;11;4;5;138.4;0;0;0;1;1;0;21;0
3859;1;1;1;9670;1;1;116;1;38;19;0;2;116.7;1;0;0;1;1;0;21;0
3868;1;17;1;9500;1;1;152;1;19;19;4;9;132.5;0;0;0;1;1;0;21;0
3871;1;17;1;9670;1;1;133.1;1;1;37;4;5;150;0;0;0;1;1;0;21;0
3890;1;1;2;9556;1;1;130;1;1;38;3;8;119.5;1;0;0;1;0;1;21;0
3891;1;18;1;9853;1;1;133.1;1;1;19;141;182;106;1;0;1;1;0;0;21;0
3895;1;1;6;9500;1;1;120;41;1;1;9;6;114.8;1;0;0;1;0;0;21;1
3907;1;1;2;9500;1;1;124;1;37;37;9;9;116;1;0;0;1;0;1;21;0
3920;1;17;1;9500;1;1;121;1;1;1;4;3;120.5;1;0;0;1;0;0;21;0
3925;1;1;1;171;1;1;125;1;19;19;5;4;136.2;1;0;1;1;1;0;21;0
3948;1;17;4;9556;1;1;135;1;38;37;3;7;129;1;0;0;1;0;0;21;0
3951;1;18;1;9085;1;1;153;1;37;37;9;9;138;1;0;0;1;0;1;21;0
3967;1;44;1;9003;1;39;140;1;19;19;9;4;140;0;0;0;1;0;0;21;0
3976;1;17;4;9500;1;1;121;1;37;37;5;5;118.9;1;0;0;1;0;0;21;0
4005;1;1;2;9070;1;1;128;1;37;37;9;9;123.5;1;0;0;1;1;1;21;0
4038;1;17;1;9238;1;1;130;1;37;37;9;9;122;1;0;0;1;0;1;21;0
4076;1;17;3;9085;1;1;117;1;19;38;5;7;111.1;0;0;0;1;0;0;21;0
4082;1;1;1;9085;1;1;131;1;37;37;9;6;130.7;0;0;1;1;0;0;21;0
4119;1;1;1;9085;1;1;119;1;2;1;4;3;113.1;1;0;0;1;0;0;21;0
4133;1;44;1;9085;1;39;140;1;3;38;2;9;140;1;0;0;1;0;0;21;0
4140;1;17;1;9238;1;1;134;1;38;19;7;7;124.2;0;0;0;1;0;1;21;0
4146;1;1;1;9238;1;1;133.1;1;19;1;1;3;101;0;0;0;1;0;0;21;0
4150;1;43;3;9500;1;1;139;1;38;37;9;8;146.5;0;0;0;1;0;0;21;0
4165;1;43;3;171;1;1;140;1;37;38;7;7;143.4;1;0;0;1;0;0;21;0
4167;1;18;1;9991;0;1;133.1;1;38;38;5;5;145;0;0;0;1;0;1;21;0
4175;1;1;1;9238;1;1;163;1;37;37;5;6;155;0;0;0;1;0;1;21;0
4179;1;1;2;9500;1;1;133.1;1;19;38;7;9;125.5;1;0;0;1;0;1;21;0
4197;1;1;1;9500;1;1;139;1;19;37;5;5;125.5;0;0;0;1;0;1;21;0
4226;1;44;1;9238;1;39;140;1;38;19;5;0;141.8;0;0;0;1;0;0;21;0
4258;1;17;5;9670;1;1;115;1;1;19;5;5;117.1;0;0;0;1;0;0;21;0
4267;1;44;1;171;1;39;140;1;1;1;9;9;140;0;0;0;1;1;0;21;0
4268;1;1;1;9254;1;1;117;1;1;1;5;5;116.3;1;0;0;1;1;1;21;0
4278;1;17;1;9119;1;1;116;1;19;37;90;5;116.7;1;0;0;1;1;0;21;0
4282;1;1;1;9085;1;1;133.1;1;3;1;4;9;105;1;0;0;1;1;0;21;0
4288;1;44;1;9085;1;39;160;1;1;1;4;4;160;0;0;0;1;1;0;21;0
4297;1;44;1;9070;1;39;120;1;1;38;5;5;116.3;1;1;0;1;1;1;21;0
4315;1;17;1;9119;1;1;132;1;37;37;9;6;119.4;1;0;0;1;1;0;21;0
4321;1;15;1;9147;1;1;135;26;1;1;9;7;135;0;0;1;1;1;0;21;1
4336;1;1;1;9147;1;1;123;1;1;1;4;6;118.8;1;0;0;1;0;0;21;0
4345;1;17;5;9238;1;1;134;1;38;37;9;9;126;0;0;1;0;0;0;21;0
4363;1;1;3;9085;1;1;133;1;1;38;9;90;128.2;0;0;0;1;0;0;21;0
4387;1;17;1;9670;1;1;118;1;37;38;8;7;115.2;1;0;0;1;0;1;21;0
4398;1;5;4;9853;1;1;116;1;3;38;3;8;110.4;1;0;0;1;0;0;21;0
4412;1;44;1;9130;1;39;150;1;37;37;9;3;150;1;0;0;1;1;0;21;0
1;1;17;5;171;1;1;122;1;19;12;5;9;127.3;1;0;0;1;1;0;20;0
4;1;17;2;9773;1;1;122;1;38;37;5;3;119.6;1;0;0;1;0;0;20;0
16;1;1;1;9773;1;1;127;1;19;37;9;3;120.7;1;0;0;1;0;0;20;0
19;1;1;1;9130;1;1;137;1;3;19;3;5;136.3;1;0;0;1;0;0;20;0
22;1;18;4;9556;1;1;127;1;1;38;4;7;121.8;1;0;0;1;0;0;20;0
29;1;1;1;9147;1;1;135;1;19;1;9;9;122.1;1;0;0;1;0;0;20;0
32;1;51;1;9070;1;1;125;1;42;3;125;124;130;1;0;0;1;1;0;20;0
40;1;44;1;9130;1;39;120;6;4;4;3;6;120;0;0;1;0;0;0;20;1
44;1;17;1;9773;1;1;120;1;1;38;5;5;121.4;0;0;0;0;0;0;20;0
53;1;1;1;9773;1;1;127;1;1;19;7;7;121.8;1;0;0;1;0;1;20;0
81;1;1;6;9853;1;1;114;1;19;19;9;9;110.2;1;0;0;1;1;0;20;0
88;1;17;1;9070;1;1;124;1;19;38;4;0;117.6;1;0;0;1;1;0;20;0
102;1;1;4;171;1;1;133.1;1;1;1;9;10;110;1;0;0;1;0;0;20;0
106;1;51;1;9070;1;1;130;1;3;1;2;8;122.2;0;0;1;1;0;0;20;0
108;1;1;1;9085;1;1;113;1;1;1;4;4;106.7;1;0;0;1;0;0;20;0
109;1;1;5;9500;1;1;111;1;3;4;4;3;108.2;1;0;0;1;0;0;20;0
110;1;17;2;9853;1;1;133.1;1;19;1;9;3;107;1;0;0;1;0;0;20;0
116;1;43;1;9500;1;1;130;1;38;38;9;5;100;0;0;0;1;0;0;20;0
117;1;17;1;9238;1;1;154;1;19;37;9;7;140.4;1;0;0;1;0;1;20;0
118;1;17;1;9147;1;1;120;1;19;19;3;3;113.4;0;0;0;1;0;0;20;0
127;1;44;1;9085;1;39;160;1;37;37;9;9;160;1;0;0;1;0;0;20;0
135;1;43;1;9238;1;1;130;1;38;37;9;7;133.2;0;0;0;1;0;0;20;0
137;1;17;1;9670;1;1;120;1;19;19;5;5;113;1;0;0;1;0;0;20;0
139;1;1;2;9500;1;1;117;1;19;1;4;7;112.1;0;0;0;1;0;1;20;0
148;1;17;1;9254;1;1;113;1;1;37;9;10;117.2;1;0;0;1;0;0;20;0
150;1;1;1;9500;1;1;136;1;1;19;9;9;131.5;0;0;0;1;0;1;20;0
159;1;1;3;9238;1;1;125;1;19;1;9;10;123.6;1;0;0;1;0;0;20;0
172;1;17;2;9556;1;1;133.1;1;37;37;3;10;108;0;0;0;1;0;0;20;0
175;1;17;2;9254;1;1;125;1;37;37;9;8;122.6;1;0;1;0;0;0;20;0
178;1;1;2;9500;1;1;123;1;34;34;90;90;113.3;1;0;0;1;0;0;20;0
185;1;17;2;9254;1;1;143;1;1;19;4;6;135;0;0;0;1;0;0;20;0
186;1;18;2;9147;1;1;132;1;3;3;5;7;119.1;1;0;1;0;0;0;20;0
190;1;17;4;9070;1;1;148;1;1;3;4;1;163.4;1;0;0;1;0;0;20;0
501;1;17;3;9085;1;1;134;1;37;38;9;9;120.4;1;0;0;1;0;0;20;0
523;1;15;1;9238;1;1;150;26;3;37;2;8;132.5;1;0;0;0;0;0;20;1
534;1;44;1;9070;1;39;120;1;1;19;4;7;120;0;0;1;0;1;0;20;0
542;1;1;1;9147;1;1;117;1;19;19;5;7;118.4;0;0;0;1;1;0;20;0
546;1;1;2;9147;1;1;133;1;19;1;5;10;121.8;0;0;0;1;1;0;20;0
555;1;17;2;9147;1;1;133.1;1;1;1;4;4;95;0;0;0;1;1;0;20;0
557;1;17;1;9147;1;1;130;1;19;1;7;4;117.8;1;0;0;1;1;0;20;0
562;1;1;1;9130;1;1;132;1;1;1;3;3;143.9;1;0;0;1;1;0;20;0
569;1;17;1;9085;1;1;128;1;38;19;8;8;117.2;0;0;0;1;1;0;20;0
571;1;1;1;8014;0;1;130;1;1;1;9;9;118.1;0;0;0;1;1;0;20;0
574;1;1;6;9147;1;1;121;1;3;19;4;5;116.8;0;0;0;1;1;0;20;0
579;2;1;1;9238;1;1;134;1;37;37;5;5;120.4;0;0;0;1;0;0;20;0
580;1;1;4;9070;1;1;136;1;37;37;9;8;136.7;1;0;0;1;0;0;20;0
593;1;44;1;9670;1;39;110;1;37;1;9;4;110;0;0;0;1;0;1;20;0
594;1;17;1;9670;1;1;155;1;1;19;4;8;134.7;1;0;0;1;0;0;20;0
595;1;17;1;9003;1;1;119;1;37;37;4;6;113.2;0;0;1;1;0;0;20;0
597;1;17;1;9853;1;1;133.1;1;38;12;7;0;111.5;0;0;0;0;0;1;20;0
599;1;17;1;9670;1;1;149;1;19;37;7;4;134.3;0;1;0;1;0;0;20;0
611;1;1;2;9853;1;1;112;1;37;37;191;182;106.1;1;0;1;1;0;1;20;0
613;1;1;1;9070;1;1;116;1;1;1;1;1;110.8;1;0;0;1;0;0;20;0
614;1;17;3;9147;1;1;118;1;1;19;5;7;118;0;0;0;1;0;0;20;0
617;1;17;2;9238;1;3;105;1;37;37;7;8;129.7;1;0;0;1;0;1;20;0
618;1;17;1;9500;1;1;143;1;37;37;9;8;130.6;1;0;0;1;0;0;20;0
621;1;1;1;9773;1;1;133.1;1;3;19;4;5;105;1;0;0;1;0;0;20;0
645;1;1;2;9773;1;1;108;1;38;38;7;7;115;1;0;1;0;0;0;20;0
650;1;1;1;9670;1;1;117;1;1;38;5;1;113.5;1;0;0;1;0;0;20;0
659;1;43;1;9070;1;1;141;1;1;19;5;10;127;0;0;0;1;0;0;20;0
668;1;51;1;9238;1;39;140;1;38;38;5;7;129.1;1;0;0;1;0;1;20;0
