ID;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
26;0;6;8;5;11.6;0;0;6;12;4;11;0;7.6;2.6;0.32;Enrolled
28;0;5;9;5;12.66666667;2;0;5;7;4;13;0;9.4;-0.8;-3.12;Enrolled
30;0;7;9;6;12.93333333;0;0;7;7;6;13.71666667;0;16.2;0.3;-0.92;Enrolled
31;0;6;15;5;11.85714286;0;0;6;17;5;10.57142857;0;16.2;0.3;-0.92;Enrolled
33;0;5;9;3;11.33333333;0;0;5;8;2;13.5;0;8.9;1.4;3.51;Enrolled
46;0;5;9;2;11.5;0;0;5;11;3;14.33333333;1;7.6;2.6;0.32;Enrolled
52;0;8;10;6;11.83333333;0;0;8;10;6;11.83333333;0;9.4;-0.8;-3.12;Enrolled
53;0;6;11;4;14;0;0;6;12;3;11;0;9.4;-0.8;-3.12;Enrolled
60;0;0;0;0;0;0;0;0;0;0;0;0;7.6;2.6;0.32;Enrolled
63;0;0;0;0;0;0;0;0;0;0;0;0;10.8;1.4;1.74;Enrolled
64;0;6;6;5;11.4;0;0;6;8;1;10;0;10.8;1.4;1.74;Enrolled
65;0;6;6;0;0;0;0;6;6;0;0;0;12.7;3.7;-1.7;Enrolled
70;0;6;7;6;12;0;0;6;8;5;10.8;0;12.7;3.7;-1.7;Enrolled
71;0;5;9;0;0;0;0;5;5;0;0;0;7.6;2.6;0.32;Enrolled
84;0;5;6;5;12;0;0;5;8;3;11.33333333;0;12.7;3.7;-1.7;Enrolled
89;0;5;6;4;14;0;0;5;5;5;13.8;0;11.1;0.6;2.02;Enrolled
90;0;5;9;2;10;0;0;5;9;0;0;0;15.5;2.8;-4.06;Enrolled
96;0;5;9;5;14;0;0;5;11;3;13.25;0;13.9;-0.3;0.79;Enrolled
99;0;5;7;5;14.2;2;0;5;7;5;13.8;0;12.7;3.7;-1.7;Enrolled
110;0;7;12;6;11.66666667;0;0;7;10;3;13;0;16.2;0.3;-0.92;Enrolled
112;0;5;9;3;13;0;0;5;11;3;11;0;8.9;1.4;3.51;Enrolled
116;0;7;11;6;11.61666667;0;0;7;7;7;13;0;13.9;-0.3;0.79;Enrolled
117;0;6;13;2;10;0;0;6;12;4;10.75;0;7.6;2.6;0.32;Enrolled
118;0;5;11;3;10.33333333;0;0;5;10;3;10.66666667;0;12.4;0.5;1.79;Enrolled
128;0;6;8;5;12.8;0;0;6;7;5;13.4;0;9.4;-0.8;-3.12;Enrolled
139;0;7;9;5;13.188;0;0;8;9;7;12.89285714;0;11.1;0.6;2.02;Enrolled
143;0;5;8;0;0;0;0;5;7;0;0;0;8.9;1.4;3.51;Enrolled
151;0;0;0;0;0;0;0;0;0;0;0;0;9.4;-0.8;-3.12;Enrolled
153;0;6;11;3;12.33333333;0;0;6;10;5;10.83333333;0;9.4;-0.8;-3.12;Enrolled
167;0;1;1;0;0;0;0;6;0;0;0;0;8.9;1.4;3.51;Enrolled
171;0;5;13;4;11.25;1;0;5;11;4;10.5;0;12.7;3.7;-1.7;Enrolled
176;0;5;6;3;11.66666667;0;0;5;6;4;13.5;0;7.6;2.6;0.32;Enrolled
182;2;6;7;6;12.66666667;0;2;6;7;6;13.16666667;1;9.4;-0.8;-3.12;Enrolled
187;5;10;18;8;11.5;0;0;6;12;4;10;0;9.4;-0.8;-3.12;Enrolled
192;0;6;13;2;10;0;0;5;12;1;10;0;9.4;-0.8;-3.12;Enrolled
501;0;5;13;3;11.33333333;2;0;5;8;5;12.6;0;9.4;-0.8;-3.12;Enrolled
503;1;6;10;5;12.2;1;0;6;11;4;10.83333333;0;13.9;-0.3;0.79;Enrolled
506;0;7;12;4;14;0;0;7;14;3;12.525;0;12.4;0.5;1.79;Enrolled
507;0;7;9;7;14.75;0;0;7;12;5;13.8;3;16.2;0.3;-0.92;Enrolled
511;0;6;8;4;10.75;0;0;6;9;0;0;0;9.4;-0.8;-3.12;Enrolled
527;0;5;9;1;12;0;0;5;6;3;10.5;0;10.8;1.4;1.74;Enrolled
531;0;5;12;3;11.66666667;0;0;5;10;3;11.66666667;0;12.7;3.7;-1.7;Enrolled
542;0;5;8;5;10;0;0;5;10;2;12;0;7.6;2.6;0.32;Enrolled
545;0;5;6;5;13.2;0;0;5;8;5;12.6;0;8.9;1.4;3.51;Enrolled
546;0;5;9;4;10.2;0;0;5;6;3;11;0;15.5;2.8;-4.06;Enrolled
547;2;5;6;5;14.2;0;1;5;5;2;13.5;0;16.2;0.3;-0.92;Enrolled
548;0;6;8;6;12.625;0;0;6;11;2;14.5;0;11.1;0.6;2.02;Enrolled
549;0;8;11;6;13.49666667;1;0;8;11;6;13.49666667;1;9.4;-0.8;-3.12;Enrolled
557;0;5;8;3;11;0;0;5;11;3;12;0;10.8;1.4;1.74;Enrolled
559;0;6;12;3;11.5;0;0;6;12;3;10.66666667;0;8.9;1.4;3.51;Enrolled
562;0;5;14;2;11;3;0;5;9;3;12.66666667;0;9.4;-0.8;-3.12;Enrolled
574;0;5;14;3;12.4;0;0;5;8;5;10.83333333;0;13.9;-0.3;0.79;Enrolled
578;0;5;7;5;10.6;0;0;5;6;5;10.2;0;9.4;-0.8;-3.12;Enrolled
583;0;6;6;6;14.83333333;0;0;6;8;6;13.28571429;0;8.9;1.4;3.51;Enrolled
592;0;7;12;4;12.45;0;0;7;11;5;11.7;0;16.2;0.3;-0.92;Enrolled
594;0;6;8;5;13.4;0;0;6;10;4;13;0;12.7;3.7;-1.7;Enrolled
595;0;6;8;6;13.33333333;0;0;6;8;5;14;0;11.1;0.6;2.02;Enrolled
610;0;7;8;5;11.98;0;0;7;8;5;11.98;0;7.6;2.6;0.32;Enrolled
614;0;5;11;4;11;0;0;5;7;5;13.2;0;12.4;0.5;1.79;Enrolled
620;0;6;10;5;12.66666667;0;0;6;19;4;11.75;0;12.4;0.5;1.79;Enrolled
632;0;6;9;5;12.2;0;0;6;10;4;13;0;9.4;-0.8;-3.12;Enrolled
638;0;5;9;3;10.66666667;0;0;5;7;4;11.4;0;10.8;1.4;1.74;Enrolled
642;0;5;9;3;11.66666667;0;0;5;15;2;11;0;7.6;2.6;0.32;Enrolled
643;0;5;8;2;10.5;0;0;5;7;3;12.33333333;0;7.6;2.6;0.32;Enrolled
644;0;8;8;8;14.26875;0;0;8;8;8;14.26875;0;9.4;-0.8;-3.12;Enrolled
646;0;5;8;2;10.5;0;0;5;11;3;13.33333333;0;7.6;2.6;0.32;Enrolled
647;0;6;11;5;11.2;0;0;6;15;1;10;0;7.6;2.6;0.32;Enrolled
652;7;12;19;9;13.66666667;0;4;9;15;6;13.5;0;8.9;1.4;3.51;Enrolled
656;0;6;9;5;11.4;0;0;6;9;3;10;0;8.9;1.4;3.51;Enrolled
657;0;6;10;5;10.6;0;0;6;14;2;10;0;7.6;2.6;0.32;Enrolled
662;0;7;12;5;11.8;0;0;7;9;6;11.70833333;0;11.1;0.6;2.02;Enrolled
678;0;6;9;5;11.83333333;0;0;6;6;4;12;0;15.5;2.8;-4.06;Enrolled
693;0;6;8;6;12.57142857;0;0;6;10;4;13;0;12.7;3.7;-1.7;Enrolled
698;0;6;12;3;10;0;0;6;9;5;10.8;0;15.5;2.8;-4.06;Enrolled
701;2;6;10;5;13.2;0;1;6;21;3;12;0;12.4;0.5;1.79;Enrolled
719;0;5;10;5;15.8;0;0;5;5;5;17.6;0;9.4;-0.8;-3.12;Enrolled
720;0;6;16;5;13.8;0;0;6;7;5;12.4;0;13.9;-0.3;0.79;enroled
722;0;6;10;6;13;0;0;6;9;6;12;0;11.1;0.6;2.02;Enrolled
730;0;6;13;4;13.75;0;0;6;8;5;11.2;0;13.9;-0.3;0.79;Enrolled
737;6;11;15;7;11.28571429;0;5;7;10;6;12.33333333;0;13.9;-0.3;0.79;Enrolled
739;6;12;13;11;12;0;4;11;15;10;11.18181818;0;8.9;1.4;3.51;Enrolled
762;0;0;0;0;0;0;0;0;0;0;0;0;16.2;0.3;-0.92;Enrolled
764;0;5;10;1;11;0;0;5;10;1;10;0;11.1;0.6;2.02;Enrolled
766;0;5;8;5;10.2;0;0;5;7;5;11.2;0;12.4;0.5;1.79;Enrolled
767;0;5;7;4;12;1;0;5;6;4;12.4;0;10.8;1.4;1.74;Enrolled
773;0;7;9;6;13.41142857;0;0;8;12;7;13.29444444;0;15.5;2.8;-4.06;Enrolled
775;0;6;13;4;11.8;0;0;6;18;4;12.2;0;12.4;0.5;1.79;Enrolled
779;0;7;9;6;11.83333333;0;0;7;7;6;14.33333333;0;11.1;0.6;2.02;Enrolled
784;0;8;9;6;13.345;2;0;8;9;6;13.345;2;9.4;-0.8;-3.12;Enrolled
800;0;6;7;6;12.16666667;0;0;6;10;4;12.75;0;10.8;1.4;1.74;Enrolled
801;0;6;8;6;11;0;0;6;10;4;12;0;8.9;1.4;3.51;Enrolled
806;0;5;10;2;11.5;0;0;5;8;3;10;0;11.1;0.6;2.02;Enrolled
808;0;6;10;6;14;0;0;6;11;4;13;0;11.1;0.6;2.02;Enrolled
810;0;6;6;6;11.16666667;0;0;6;9;6;11.5;0;12.4;0.5;1.79;Enrolled
816;0;5;9;5;12.8;0;0;5;11;3;12.66666667;0;11.1;0.6;2.02;Enrolled
817;0;6;6;6;12.5;0;0;6;8;6;11.5;0;10.8;1.4;1.74;Enrolled
819;0;7;7;7;13.46285714;0;0;8;10;7;13.16428571;0;11.1;0.6;2.02;Enrolled
823;0;7;9;6;14.71428571;0;1;7;16;6;13.2;0;12.4;0.5;1.79;Enrolled
833;2;5;9;5;13.2;2;0;5;7;2;12.5;2;10.8;1.4;1.74;Enrolled
836;0;5;9;4;12;0;0;5;10;2;11;0;8.9;1.4;3.51;Enrolled
838;0;7;11;5;12.41428571;0;0;7;13;2;13.5;0;8.9;1.4;3.51;Enrolled
842;0;5;10;4;11.5;0;0;5;11;4;14;0;8.9;1.4;3.51;Enrolled
849;0;5;9;4;14.25;0;0;5;8;5;12.71428571;0;10.8;1.4;1.74;Enrolled
852;0;6;10;5;12.6;0;0;6;9;4;11.25;0;12.7;3.7;-1.7;Enrolled
855;0;5;12;0;0;0;0;5;8;0;0;0;9.4;-0.8;-3.12;Enrolled
874;0;7;14;5;11.2;0;0;8;11;6;11.58333333;0;16.2;0.3;-0.92;Enrolled
899;0;6;10;6;10.83333333;0;0;6;10;4;11;0;7.6;2.6;0.32;Enrolled
909;0;6;8;4;11.25;0;0;6;15;3;10;0;9.4;-0.8;-3.12;Enrolled
925;0;5;14;2;10;0;0;5;7;3;11.33333333;0;12.7;3.7;-1.7;Enrolled
928;3;8;12;7;11.375;0;2;7;10;6;12.16666667;0;13.9;-0.3;0.79;Enrolled
929;0;6;17;0;0;0;0;6;6;0;0;0;8.9;1.4;3.51;Enrolled
931;0;5;9;1;11;0;0;5;9;2;12.5;0;7.6;2.6;0.32;Enrolled
935;0;8;11;7;11.70571429;0;0;8;11;7;11.70571429;0;10.8;1.4;1.74;Enrolled
938;2;6;8;6;12;0;2;7;8;7;13.42857143;0;9.4;-0.8;-3.12;Enrolled
939;0;6;7;6;12.66666667;0;0;6;8;4;12.25;0;7.6;2.6;0.32;Enrolled
943;0;6;11;0;0;0;0;5;10;0;0;0;9.4;-0.8;-3.12;Enrolled
964;0;5;9;2;11.66666667;0;0;5;9;2;12.5;2;7.6;2.6;0.32;Enrolled
970;0;5;6;3;10.66666667;0;0;5;9;2;10.5;0;15.5;2.8;-4.06;Enrolled
976;0;5;10;3;12;0;0;5;8;3;10.33333333;0;8.9;1.4;3.51;Enrolled
982;0;5;9;4;11;0;0;5;6;5;11.4;0;8.9;1.4;3.51;Enrolled
984;0;5;10;4;11.75;0;0;5;10;4;10.83333333;0;13.9;-0.3;0.79;Enrolled
997;0;7;10;5;14.46;0;0;7;8;6;13.55;0;12.4;0.5;1.79;Enrolled
998;0;6;12;5;12.8;0;0;6;19;2;11.5;0;12.4;0.5;1.79;Enrolled
1032;0;6;11;4;12;0;0;6;8;4;10.75;0;15.5;2.8;-4.06;Enrolled
1036;0;6;6;6;14.33333333;0;0;6;7;6;14;0;11.1;0.6;2.02;Enrolled
1040;0;6;9;5;12.33333333;0;0;6;10;5;10.6;0;15.5;2.8;-4.06;Enrolled
1065;0;6;9;5;13.6;0;0;6;10;4;11.75;0;9.4;-0.8;-3.12;Enrolled
1073;0;6;9;4;12.5;0;0;6;9;5;12.5;0;9.4;-0.8;-3.12;Enrolled
1083;0;6;7;5;12.2;0;0;6;7;4;12.6;0;8.9;1.4;3.51;Enrolled
1089;0;7;11;5;11.4;0;0;7;9;6;13.33333333;0;13.9;-0.3;0.79;Enrolled
1090;0;0;0;0;0;0;0;0;0;0;0;0;15.5;2.8;-4.06;Enrolled
1103;0;6;10;3;12;0;0;6;8;4;10.25;0;10.8;1.4;1.74;Enrolled
1104;3;10;18;6;11.16666667;2;4;10;16;7;10.57142857;0;7.6;2.6;0.32;Enrolled
1113;0;7;10;5;12.62;0;0;7;8;6;12.5;0;11.1;0.6;2.02;Enrolled
1114;0;5;11;3;10.66666667;0;0;5;11;3;11.33333333;0;15.5;2.8;-4.06;Enrolled
1119;0;7;11;7;11.85714286;0;0;8;21;5;11.7;0;12.4;0.5;1.79;Enrolled
1121;0;6;9;4;15.75;0;0;6;10;5;16.4;0;9.4;-0.8;-3.12;Enrolled
1133;0;5;9;4;11;0;0;5;8;3;10.66666667;0;12.4;0.5;1.79;Enrolled
1142;0;5;5;5;12.4;0;0;5;8;3;11;0;12.7;3.7;-1.7;Enrolled
1145;0;5;8;3;12;0;0;5;9;4;12.625;0;10.8;1.4;1.74;Enrolled
1147;0;0;0;0;0;0;0;0;0;0;0;0;7.6;2.6;0.32;Enrolled
1149;0;7;12;6;12;0;0;7;11;6;12.16666667;0;13.9;-0.3;0.79;Enrolled
1153;0;5;7;3;10.33333333;0;0;5;11;3;14.42857143;0;10.8;1.4;1.74;Enrolled
1154;0;7;10;5;12.94;0;0;7;7;5;13.76;0;16.2;0.3;-0.92;Enrolled
1156;0;5;9;4;12.25;0;0;5;10;4;12;0;8.9;1.4;3.51;Enrolled
1162;0;7;16;4;13.625;0;0;7;8;7;12.6375;0;12.4;0.5;1.79;Enrolled
1174;0;5;5;4;12;0;0;5;6;5;12.66666667;0;12.4;0.5;1.79;Enrolled
1185;0;7;10;6;13.59833333;0;0;8;11;6;11.93333333;0;11.1;0.6;2.02;Enrolled
1187;7;11;11;11;12.7;0;6;10;12;10;12.96818182;0;13.9;-0.3;0.79;Enrolled
1196;0;7;9;6;11.5;0;0;7;8;7;12.71428571;0;13.9;-0.3;0.79;Enrolled
1208;0;6;10;6;12.875;0;0;6;12;6;12.9;0;16.2;0.3;-0.92;Enrolled
1212;0;6;11;4;10.75;0;0;6;13;5;11.5;0;15.5;2.8;-4.06;Enrolled
1215;0;7;9;6;13.53333333;0;0;7;7;7;12.22857143;0;12.4;0.5;1.79;Enrolled
1230;7;9;10;8;13.25;0;4;9;14;5;12.2;0;8.9;1.4;3.51;Enrolled
1243;0;5;13;1;11;0;0;5;11;1;10;0;13.9;-0.3;0.79;Enrolled
1249;0;6;12;1;12;0;0;6;11;1;11;0;8.9;1.4;3.51;Enrolled
1255;0;5;5;0;0;5;0;5;7;4;14.75;1;12.7;3.7;-1.7;Enrolled
1269;6;11;18;8;12.375;0;3;9;15;5;12.6;0;8.9;1.4;3.51;Enrolled
1271;0;6;8;5;12.6;0;0;6;10;6;12.42857143;0;15.5;2.8;-4.06;Enrolled
1279;0;6;6;4;12.25;0;0;6;10;4;11.5;0;12.4;0.5;1.79;Enrolled
1287;0;6;9;6;11.375;0;0;6;6;5;13.8;0;7.6;2.6;0.32;Enrolled
1291;0;5;8;4;13.5;0;0;6;10;6;13.625;0;11.1;0.6;2.02;Enrolled
1300;0;6;10;4;10;0;0;6;11;3;12;0;9.4;-0.8;-3.12;Enrolled
1315;0;6;7;6;12.33333333;0;0;6;10;3;12;0;13.9;-0.3;0.79;Enrolled
1317;0;5;13;3;12;2;0;5;8;4;11.75;0;9.4;-0.8;-3.12;Enrolled
1322;0;7;8;6;13.5;0;0;7;8;6;14;0;11.1;0.6;2.02;Enrolled
1325;0;5;16;4;10.66666667;0;0;5;11;2;12;0;13.9;-0.3;0.79;Enrolled
1327;0;6;12;4;12.5;0;0;6;13;2;12.66666667;0;11.1;0.6;2.02;Enrolled
1330;0;6;14;4;11.5;0;0;6;17;3;13.75;0;11.1;0.6;2.02;Enrolled
1334;0;6;13;3;11.2;0;0;6;9;4;12;0;16.2;0.3;-0.92;Enrolled
1336;0;6;9;5;13;0;0;6;8;5;10.4;0;7.6;2.6;0.32;Enrolled
1337;0;7;8;6;12.6;0;0;7;9;6;11.68571429;0;12.4;0.5;1.79;Enrolled
1338;0;5;5;5;12.8;0;0;5;5;4;12;0;11.1;0.6;2.02;Enrolled
1348;0;7;10;5;13.04;0;0;7;7;7;12.5;0;12.4;0.5;1.79;Enrolled
1349;7;11;18;11;13.16666667;0;4;9;15;8;13.33333333;0;8.9;1.4;3.51;Enrolled
1355;0;6;11;5;10.6;0;0;6;9;5;11.16666667;0;11.1;0.6;2.02;Enrolled
1356;0;6;10;6;13.42857143;0;0;6;11;5;12.66666667;0;13.9;-0.3;0.79;Enrolled
1377;0;5;6;5;12;0;0;5;7;4;12.5;0;15.5;2.8;-4.06;Enrolled
1390;0;5;7;4;11.5;0;0;5;15;3;10.6;4;10.8;1.4;1.74;Enrolled
1397;0;6;11;6;13.33333333;0;0;6;10;6;13;0;16.2;0.3;-0.92;Enrolled
1401;0;0;0;0;0;0;0;0;0;0;0;0;12.4;0.5;1.79;Enrolled
1408;0;6;6;5;12.2;0;0;6;7;5;10.8;0;10.8;1.4;1.74;Enrolled
1414;0;6;11;4;11;0;0;6;11;3;11.66666667;0;9.4;-0.8;-3.12;Enrolled
1422;0;5;5;5;11.6;0;0;5;11;3;12.66666667;0;9.4;-0.8;-3.12;Enrolled
1425;0;5;10;4;13.5;1;0;5;5;5;13.4;0;12.7;3.7;-1.7;Enrolled
1428;0;6;9;5;13.4;0;0;6;16;2;13.5;0;10.8;1.4;1.74;Enrolled
1429;0;6;8;3;10.2;0;0;6;13;4;12.25;0;12.7;3.7;-1.7;Enrolled
1433;0;6;9;6;10.83333333;0;0;6;8;5;11;0;7.6;2.6;0.32;Enrolled
1435;0;7;9;6;12.81666667;0;0;8;11;6;12.875;0;11.1;0.6;2.02;Enrolled
1437;0;6;11;2;13.5;1;0;5;11;2;11;0;8.9;1.4;3.51;Enrolled
1455;0;5;9;4;11.6;0;0;5;7;4;12.25;2;7.6;2.6;0.32;Enrolled
1457;0;5;9;5;12;0;0;5;9;4;13;0;8.9;1.4;3.51;Enrolled
1458;0;7;8;6;13.97666667;0;0;8;12;6;12.04166667;1;11.1;0.6;2.02;Enrolled
1459;0;6;10;4;12.5;0;0;6;12;1;10;3;16.2;0.3;-0.92;Enrolled
1463;0;5;7;3;11.66666667;0;0;5;5;4;12;0;9.4;-0.8;-3.12;Enrolled
1465;0;6;8;6;11.83333333;0;0;6;9;5;10.4;0;7.6;2.6;0.32;Enrolled
1468;0;5;10;4;13.2;0;0;5;7;4;14.25;2;7.6;2.6;0.32;Enrolled
1471;0;5;13;5;12;0;0;5;9;4;11.4;0;13.9;-0.3;0.79;Enrolled
1472;0;6;12;4;11.6;0;0;6;11;5;11.5;0;15.5;2.8;-4.06;Enrolled
1475;0;5;7;4;12;0;0;5;8;2;12.5;0;10.8;1.4;1.74;Enrolled
1488;0;6;8;6;11.28571429;0;0;6;10;5;12.2;0;15.5;2.8;-4.06;Enrolled
1499;0;6;12;5;12;0;0;6;10;6;12.33333333;0;11.1;0.6;2.02;Enrolled
1909;0;6;8;5;12.33333333;0;0;6;8;5;11;0;15.5;2.8;-4.06;Enrolled
1920;0;6;12;5;12.2;0;0;6;8;5;14.6;0;13.9;-0.3;0.79;Enrolled
1921;2;6;11;5;14.2;0;0;6;12;2;13.5;0;13.9;-0.3;0.79;Enrolled
1923;0;6;8;5;12.8;0;0;6;14;3;10;0;9.4;-0.8;-3.12;Enrolled
1929;0;6;7;5;11.8;0;0;6;7;5;13;0;8.9;1.4;3.51;Enrolled
1955;0;8;14;5;12.46;0;0;8;14;5;12.46;0;10.8;1.4;1.74;Enrolled
1957;0;6;9;5;11.83333333;0;0;6;8;2;11.5;0;13.9;-0.3;0.79;Enrolled
1960;7;9;9;8;13.125;0;4;9;13;6;13;0;8.9;1.4;3.51;Enrolled
1962;0;8;8;0;0;8;0;8;8;0;0;8;9.4;-0.8;-3.12;Enrolled
1968;0;5;14;3;12.33333333;2;0;5;8;5;11.6;0;9.4;-0.8;-3.12;Enrolled
1969;0;6;8;4;13.25;0;0;6;10;3;10.66666667;0;12.7;3.7;-1.7;Enrolled
1971;5;11;18;8;12.625;0;4;10;10;3;11;0;11.1;0.6;2.02;Enrolled
1977;0;7;12;4;12.85;0;0;7;7;7;12.62142857;0;11.1;0.6;2.02;Enrolled
1979;0;6;7;6;14.28571429;0;0;6;9;3;13;0;13.9;-0.3;0.79;Enrolled
1988;0;5;5;0;0;0;0;5;5;0;0;0;9.4;-0.8;-3.12;Enrolled
1990;0;6;10;4;11.25;0;0;6;11;5;12.2;0;8.9;1.4;3.51;Enrolled
1993;2;6;6;6;11.33333333;0;0;6;6;4;11.75;0;8.9;1.4;3.51;Enrolled
2019;0;6;8;5;11.6;0;0;6;6;5;13;0;12.4;0.5;1.79;Enrolled
2025;0;5;12;2;11.5;0;0;5;9;4;11.75;0;9.4;-0.8;-3.12;Enrolled
2028;0;0;0;0;0;0;0;0;0;0;0;0;15.5;2.8;-4.06;Enrolled
2036;3;6;7;3;14.5;0;4;7;8;4;14.375;0;15.5;2.8;-4.06;Enrolled
2054;0;7;10;5;13.44;0;0;7;8;6;13.06666667;0;12.4;0.5;1.79;Enrolled
2058;2;6;8;6;13;0;1;6;18;2;12;0;12.4;0.5;1.79;Enrolled
2069;0;6;8;5;12.66666667;0;0;6;8;5;11;0;15.5;2.8;-4.06;Enrolled
2092;0;5;13;5;12.2;2;0;5;10;3;11.33333333;1;9.4;-0.8;-3.12;Enrolled
2101;0;6;8;5;11.8;0;0;6;8;5;11.83333333;0;15.5;2.8;-4.06;Enrolled
2106;0;7;11;5;12.16;0;0;7;7;2;13.4;0;16.2;0.3;-0.92;Enrolled
2107;0;6;6;1;15;0;0;6;7;4;12.5;0;9.4;-0.8;-3.12;Enrolled
2109;0;5;12;2;11.5;0;0;5;12;3;11.8;2;10.8;1.4;1.74;Enrolled
2111;0;5;10;1;13;1;0;5;8;3;15.33333333;0;12.7;3.7;-1.7;Enrolled
2120;0;0;0;0;0;0;0;0;0;0;0;0;12.4;0.5;1.79;Enrolled
2131;0;6;13;6;12;0;0;6;16;4;12.75;0;11.1;0.6;2.02;Enrolled
2141;0;7;9;7;12.38571429;0;0;8;9;7;12.72857143;0;13.9;-0.3;0.79;Enrolled
2146;0;6;9;5;12.4;0;0;6;12;5;14.16666667;0;8.9;1.4;3.51;Enrolled
2152;1;6;13;3;11.75;0;1;6;13;5;12.33333333;0;12.4;0.5;1.79;Enrolled
2157;0;0;0;0;0;0;0;0;0;0;0;0;9.4;-0.8;-3.12;Enrolled
2185;0;6;14;1;11.5;0;0;6;12;2;10.5;0;7.6;2.6;0.32;Enrolled
2187;1;6;8;6;12;1;0;6;12;5;11.14285714;0;13.9;-0.3;0.79;Enrolled
2191;0;0;0;0;0;0;0;0;0;0;0;0;7.6;2.6;0.32;Enrolled
2194;0;5;10;3;11;0;0;5;6;3;11;1;16.2;0.3;-0.92;Enrolled
2196;0;6;8;4;12;0;0;6;8;6;12.28571429;0;15.5;2.8;-4.06;Enrolled
2197;0;5;8;2;10.5;0;0;5;11;4;12.25;0;10.8;1.4;1.74;Enrolled
2198;3;6;7;3;11.66666667;0;1;6;13;4;10.33333333;0;13.9;-0.3;0.79;Enrolled
2512;0;7;15;4;11.575;0;0;7;10;5;12.42;0;12.4;0.5;1.79;Enrolled
2516;0;5;10;4;14.25;0;0;5;14;1;10;0;8.9;1.4;3.51;Enrolled
2534;0;6;7;6;12.83333333;1;0;6;8;6;13;0;8.9;1.4;3.51;Enrolled
2536;0;6;8;5;11.4;1;0;6;7;4;10.75;0;12.7;3.7;-1.7;Enrolled
2537;0;5;10;5;14.85714286;2;0;5;7;5;15.14285714;0;9.4;-0.8;-3.12;Enrolled
2545;0;6;18;3;11.66666667;0;0;6;14;4;11.5;0;15.5;2.8;-4.06;Enrolled
2552;0;6;6;6;12.5;0;0;6;6;6;14.33333333;0;12.7;3.7;-1.7;Enrolled
2555;0;5;11;3;10.66666667;0;0;5;9;3;11.33333333;0;8.9;1.4;3.51;Enrolled
2556;0;5;9;4;10.5;0;0;5;11;2;10.5;3;7.6;2.6;0.32;Enrolled
2558;0;0;0;0;0;0;0;0;0;0;0;0;12.4;0.5;1.79;Enrolled
2559;0;5;11;5;11.5;0;0;5;9;2;10.66666667;0;13.9;-0.3;0.79;Enrolled
2564;0;6;11;1;12;0;0;5;10;0;0;0;9.4;-0.8;-3.12;Enrolled
2568;0;6;14;3;10.66666667;1;0;6;9;5;11.2;0;15.5;2.8;-4.06;Enrolled
2569;0;5;6;5;11.6;0;0;5;8;5;12.2;0;7.6;2.6;0.32;Enrolled
2584;0;5;10;4;12;0;0;5;9;4;11.25;0;12.7;3.7;-1.7;Enrolled
2587;0;5;8;3;12;1;0;5;9;3;12.66666667;0;9.4;-0.8;-3.12;Enrolled
2588;0;5;11;2;10.5;0;0;5;14;1;11;0;12.7;3.7;-1.7;Enrolled
2590;0;6;7;5;12.2;0;0;6;7;5;12.2;0;10.8;1.4;1.74;Enrolled
2592;0;7;10;6;11.5;0;0;7;8;6;13.16666667;0;11.1;0.6;2.02;Enrolled
2595;0;5;7;2;10;1;0;5;9;1;12;0;9.4;-0.8;-3.12;Enrolled
2599;0;5;14;2;13;2;0;5;8;4;12;1;9.4;-0.8;-3.12;Enrolled
2600;0;6;8;5;13.4;0;0;6;7;5;12;0;7.6;2.6;0.32;Enrolled
2602;0;6;14;4;12.25;0;0;6;11;3;11.33333333;0;7.6;2.6;0.32;Enrolled
2621;9;10;15;9;11.55555556;0;7;11;17;10;11.9;0;9.4;-0.8;-3.12;Enrolled
2628;0;7;7;7;12.2;0;0;7;7;7;12.2;0;7.6;2.6;0.32;Enrolled
2629;0;5;10;4;10.8;0;0;5;10;4;11.75;0;15.5;2.8;-4.06;Enrolled
2630;0;5;7;4;12.75;0;0;5;7;5;14.33333333;0;10.8;1.4;1.74;Enrolled
2635;0;6;10;6;12.71428571;0;0;6;8;4;13;0;12.4;0.5;1.79;Enrolled
2647;5;7;8;7;13.28571429;0;3;8;11;7;12.14285714;0;12.4;0.5;1.79;Enrolled
2651;0;7;10;5;13.97666667;0;0;8;9;8;13.22222222;0;12.4;0.5;1.79;Enrolled
2658;0;6;6;6;12;0;0;6;7;6;12.5;0;7.6;2.6;0.32;Enrolled
2669;0;8;8;7;11.63571429;0;0;8;8;7;11.63571429;0;10.8;1.4;1.74;Enrolled
2671;0;5;9;4;12.5;0;0;5;11;5;11.28571429;0;12.4;0.5;1.79;Enrolled
2674;0;5;9;3;11;0;0;5;8;4;12.5;1;7.6;2.6;0.32;Enrolled
2676;0;6;6;6;10.66666667;0;0;6;8;4;11.25;0;10.8;1.4;1.74;Enrolled
2679;0;6;6;0;0;0;0;6;7;0;0;0;8.9;1.4;3.51;Enrolled
